iso_code,name_fr,continent,date,new_cases_smoothed_per_million
BRA,Brésil,South America,2021-03-18,338.126
BRA,Brésil,South America,2021-03-19,341.424
BRA,Brésil,South America,2021-03-20,343.367
BRA,Brésil,South America,2021-03-21,346.03
BRA,Brésil,South America,2021-03-22,354.803
BRA,Brésil,South America,2021-03-23,353.84
BRA,Brésil,South America,2021-03-24,353.631
BRA,Brésil,South America,2021-03-25,362.486
BRA,Brésil,South America,2021-03-26,358.235
BRA,Brésil,South America,2021-03-27,362.859
BRA,Brésil,South America,2021-03-28,360.541
BRA,Brésil,South America,2021-03-29,353.574
BRA,Brésil,South America,2021-03-30,354.919
BRA,Brésil,South America,2021-03-31,355.353
BRA,Brésil,South America,2021-04-01,349.264
BRA,Brésil,South America,2021-04-02,339.85
BRA,Brésil,South America,2021-04-03,311.331
BRA,Brésil,South America,2021-04-04,302.617
BRA,Brésil,South America,2021-04-05,295.706
BRA,Brésil,South America,2021-04-06,297.376
BRA,Brésil,South America,2021-04-07,298.712
BRA,Brésil,South America,2021-04-08,295.724
BRA,Brésil,South America,2021-04-09,311.235
BRA,Brésil,South America,2021-04-10,330.267
BRA,Brésil,South America,2021-04-11,334.069
BRA,Brésil,South America,2021-04-12,338.868
BRA,Brésil,South America,2021-04-13,335.647
BRA,Brésil,South America,2021-04-14,322.802
BRA,Brésil,South America,2021-04-15,313.744
BRA,Brésil,South America,2021-04-16,308.674
BRA,Brésil,South America,2021-04-17,305.854
BRA,Brésil,South America,2021-04-18,309.862
BRA,Brésil,South America,2021-04-19,306.393
BRA,Brésil,South America,2021-04-20,297.787
BRA,Brésil,South America,2021-04-21,301.958
BRA,Brésil,South America,2021-04-22,283.142
BRA,Brésil,South America,2021-04-23,271.939
BRA,Brésil,South America,2021-04-24,274.292
BRA,Brésil,South America,2021-04-25,267.297
BRA,Brésil,South America,2021-04-26,265.961
BRA,Brésil,South America,2021-04-27,267.816
BRA,Brésil,South America,2021-04-28,267.82
BRA,Brésil,South America,2021-04-29,284.092
BRA,Brésil,South America,2021-04-30,283.573
BRA,Brésil,South America,2021-05-01,280.769
BRA,Brésil,South America,2021-05-02,278.324
BRA,Brésil,South America,2021-05-03,275.624
BRA,Brésil,South America,2021-05-04,279.132
BRA,Brésil,South America,2021-05-05,274.81
BRA,Brésil,South America,2021-05-06,277.492
BRA,Brésil,South America,2021-05-07,284.585
BRA,Brésil,South America,2021-05-08,282.21
BRA,Brésil,South America,2021-05-09,288.914
BRA,Brésil,South America,2021-05-10,289.305
BRA,Brésil,South America,2021-05-11,286.184
BRA,Brésil,South America,2021-05-12,288.467
BRA,Brésil,South America,2021-05-13,289.281
BRA,Brésil,South America,2021-05-14,293.75
BRA,Brésil,South America,2021-05-15,296.156
BRA,Brésil,South America,2021-05-16,297.364
BRA,Brésil,South America,2021-05-17,300.69
BRA,Brésil,South America,2021-05-18,302.524
BRA,Brésil,South America,2021-05-19,304.223
BRA,Brésil,South America,2021-05-20,309.228
BRA,Brésil,South America,2021-05-21,303.393
BRA,Brésil,South America,2021-05-22,309.765
BRA,Brésil,South America,2021-05-23,306.479
BRA,Brésil,South America,2021-05-24,311.419
BRA,Brésil,South America,2021-05-25,310.08
BRA,Brésil,South America,2021-05-26,310.932
BRA,Brésil,South America,2021-05-27,301.138
BRA,Brésil,South America,2021-05-28,282.933
BRA,Brésil,South America,2021-05-29,285.071
BRA,Brésil,South America,2021-05-30,290.246
BRA,Brésil,South America,2021-05-31,285.499
BRA,Brésil,South America,2021-06-01,289.177
BRA,Brésil,South America,2021-06-02,299.335
BRA,Brésil,South America,2021-06-03,310.038
BRA,Brésil,South America,2021-06-04,302.086
BRA,Brésil,South America,2021-06-05,292.91
BRA,Brésil,South America,2021-06-06,290.3
BRA,Brésil,South America,2021-06-07,294.818
BRA,Brésil,South America,2021-06-08,277.334
BRA,Brésil,South America,2021-06-09,270.712
BRA,Brésil,South America,2021-06-10,273.871
BRA,Brésil,South America,2021-06-11,305.602
BRA,Brésil,South America,2021-06-12,314.126
BRA,Brésil,South America,2021-06-13,312.991
BRA,Brésil,South America,2021-06-14,314.799
BRA,Brésil,South America,2021-06-15,333.414
BRA,Brésil,South America,2021-06-16,339.879
BRA,Brésil,South America,2021-06-17,330.436
BRA,Brésil,South America,2021-06-18,339.632
BRA,Brésil,South America,2021-06-19,342.044
BRA,Brésil,South America,2021-06-20,346.231
BRA,Brésil,South America,2021-06-21,345.597
BRA,Brésil,South America,2021-06-22,350.445
BRA,Brésil,South America,2021-06-23,363.793
BRA,Brésil,South America,2021-06-24,363.497
BRA,Brésil,South America,2021-06-25,350.354
BRA,Brésil,South America,2021-06-26,338.154
BRA,Brésil,South America,2021-06-27,331.114
BRA,Brésil,South America,2021-06-28,323.655
BRA,Brésil,South America,2021-06-29,308.251
BRA,Brésil,South America,2021-06-30,260.27
BRA,Brésil,South America,2021-07-01,254.598
BRA,Brésil,South America,2021-07-02,245.114
BRA,Brésil,South America,2021-07-03,238.677
BRA,Brésil,South America,2021-07-04,234.697
BRA,Brésil,South America,2021-07-05,231.269
COL,Colombie,South America,2020-03-11,0.025
COL,Colombie,South America,2020-03-12,0.025
COL,Colombie,South America,2020-03-13,0.034
COL,Colombie,South America,2020-03-14,0.059
COL,Colombie,South America,2020-03-15,0.093
COL,Colombie,South America,2020-03-16,0.157
COL,Colombie,South America,2020-03-17,0.202
COL,Colombie,South America,2020-03-18,0.261
COL,Colombie,South America,2020-03-19,0.278
COL,Colombie,South America,2020-03-20,0.407
COL,Colombie,South America,2020-03-21,0.489
COL,Colombie,South America,2020-03-22,0.553
COL,Colombie,South America,2020-03-23,0.618
COL,Colombie,South America,2020-03-24,0.851
COL,Colombie,South America,2020-03-25,1.033
COL,Colombie,South America,2020-03-26,1.075
COL,Colombie,South America,2020-03-27,1.07
COL,Colombie,South America,2020-03-28,1.157
COL,Colombie,South America,2020-03-29,1.322
COL,Colombie,South America,2020-03-30,1.463
COL,Colombie,South America,2020-03-31,1.482
COL,Colombie,South America,2020-04-01,1.671
COL,Colombie,South America,2020-04-02,1.881
COL,Colombie,South America,2020-04-03,2.044
COL,Colombie,South America,2020-04-04,2.24
COL,Colombie,South America,2020-04-05,2.198
COL,Colombie,South America,2020-04-06,2.193
COL,Colombie,South America,2020-04-07,2.454
COL,Colombie,South America,2020-04-08,2.777
COL,Colombie,South America,2020-04-09,2.982
COL,Colombie,South America,2020-04-10,3.386
COL,Colombie,South America,2020-04-11,3.658
COL,Colombie,South America,2020-04-12,3.625
COL,Colombie,South America,2020-04-13,3.574
COL,Colombie,South America,2020-04-14,3.366
COL,Colombie,South America,2020-04-15,2.951
COL,Colombie,South America,2020-04-16,2.836
COL,Colombie,South America,2020-04-17,2.712
COL,Colombie,South America,2020-04-18,2.561
COL,Colombie,South America,2020-04-19,2.852
COL,Colombie,South America,2020-04-20,3.159
COL,Colombie,South America,2020-04-21,3.285
COL,Colombie,South America,2020-04-22,3.512
COL,Colombie,South America,2020-04-23,3.728
COL,Colombie,South America,2020-04-24,4.049
COL,Colombie,South America,2020-04-25,4.27
COL,Colombie,South America,2020-04-26,4.456
COL,Colombie,South America,2020-04-27,4.548
COL,Colombie,South America,2020-04-28,5.054
COL,Colombie,South America,2020-04-29,5.197
COL,Colombie,South America,2020-04-30,5.464
COL,Colombie,South America,2020-05-01,5.966
COL,Colombie,South America,2020-05-02,6.017
COL,Colombie,South America,2020-05-03,6.427
COL,Colombie,South America,2020-05-04,6.671
COL,Colombie,South America,2020-05-05,7.479
COL,Colombie,South America,2020-05-06,7.726
COL,Colombie,South America,2020-05-07,8.28
COL,Colombie,South America,2020-05-08,8.549
COL,Colombie,South America,2020-05-09,9.012
COL,Colombie,South America,2020-05-10,9.532
COL,Colombie,South America,2020-05-11,10.22
COL,Colombie,South America,2020-05-12,10.273
COL,Colombie,South America,2020-05-13,11.149
COL,Colombie,South America,2020-05-14,11.663
COL,Colombie,South America,2020-05-15,11.694
COL,Colombie,South America,2020-05-16,12.477
COL,Colombie,South America,2020-05-17,12.665
COL,Colombie,South America,2020-05-18,13.145
COL,Colombie,South America,2020-05-19,13.092
COL,Colombie,South America,2020-05-20,13.356
COL,Colombie,South America,2020-05-21,13.252
COL,Colombie,South America,2020-05-22,13.799
COL,Colombie,South America,2020-05-23,14.706
COL,Colombie,South America,2020-05-24,15.725
COL,Colombie,South America,2020-05-25,15.964
COL,Colombie,South America,2020-05-26,17.036
COL,Colombie,South America,2020-05-27,18.016
COL,Colombie,South America,2020-05-28,19.754
COL,Colombie,South America,2020-05-29,21.217
COL,Colombie,South America,2020-05-30,22.626
COL,Colombie,South America,2020-05-31,23.045
COL,Colombie,South America,2020-06-01,23.898
COL,Colombie,South America,2020-06-02,24.791
COL,Colombie,South America,2020-06-03,25.97
COL,Colombie,South America,2020-06-04,27.385
COL,Colombie,South America,2020-06-05,27.927
COL,Colombie,South America,2020-06-06,27.489
COL,Colombie,South America,2020-06-07,27.663
COL,Colombie,South America,2020-06-08,28.71
COL,Colombie,South America,2020-06-09,28.764
COL,Colombie,South America,2020-06-10,28.997
COL,Colombie,South America,2020-06-11,28.334
COL,Colombie,South America,2020-06-12,28.702
COL,Colombie,South America,2020-06-13,30.094
COL,Colombie,South America,2020-06-14,32.857
COL,Colombie,South America,2020-06-15,34.657
COL,Colombie,South America,2020-06-16,36.086
COL,Colombie,South America,2020-06-17,37.52
COL,Colombie,South America,2020-06-18,42.128
COL,Colombie,South America,2020-06-19,46.095
COL,Colombie,South America,2020-06-20,47.411
COL,Colombie,South America,2020-06-21,49.73
COL,Colombie,South America,2020-06-22,50.873
COL,Colombie,South America,2020-06-23,52.336
COL,Colombie,South America,2020-06-24,56.339
COL,Colombie,South America,2020-06-25,57.224
COL,Colombie,South America,2020-06-26,59.425
COL,Colombie,South America,2020-06-27,64.456
COL,Colombie,South America,2020-06-28,64.903
COL,Colombie,South America,2020-06-29,66.989
COL,Colombie,South America,2020-06-30,68.151
COL,Colombie,South America,2020-07-01,69.897
COL,Colombie,South America,2020-07-02,71.624
COL,Colombie,South America,2020-07-03,70.366
COL,Colombie,South America,2020-07-04,69.622
COL,Colombie,South America,2020-07-05,71.147
COL,Colombie,South America,2020-07-06,70.857
COL,Colombie,South America,2020-07-07,74.816
COL,Colombie,South America,2020-07-08,74.763
COL,Colombie,South America,2020-07-09,78.227
COL,Colombie,South America,2020-07-10,87.795
COL,Colombie,South America,2020-07-11,90.524
COL,Colombie,South America,2020-07-12,93.59
COL,Colombie,South America,2020-07-13,95.446
COL,Colombie,South America,2020-07-14,99.399
COL,Colombie,South America,2020-07-15,102.563
COL,Colombie,South America,2020-07-16,110.149
COL,Colombie,South America,2020-07-17,116.132
COL,Colombie,South America,2020-07-18,126.531
COL,Colombie,South America,2020-07-19,131.487
COL,Colombie,South America,2020-07-20,139.615
COL,Colombie,South America,2020-07-21,143.579
COL,Colombie,South America,2020-07-22,149.528
COL,Colombie,South America,2020-07-23,149.27
COL,Colombie,South America,2020-07-24,144.312
COL,Colombie,South America,2020-07-25,140.645
COL,Colombie,South America,2020-07-26,145.146
COL,Colombie,South America,2020-07-27,149.071
COL,Colombie,South America,2020-07-28,158.198
COL,Colombie,South America,2020-07-29,161.792
COL,Colombie,South America,2020-07-30,167.463
COL,Colombie,South America,2020-07-31,173.977
COL,Colombie,South America,2020-08-01,183.576
COL,Colombie,South America,2020-08-02,192.81
COL,Colombie,South America,2020-08-03,198.633
COL,Colombie,South America,2020-08-04,189.775
COL,Colombie,South America,2020-08-05,195.572
COL,Colombie,South America,2020-08-06,201.275
COL,Colombie,South America,2020-08-07,201.291
COL,Colombie,South America,2020-08-08,198.464
COL,Colombie,South America,2020-08-09,196.052
COL,Colombie,South America,2020-08-10,195.892
COL,Colombie,South America,2020-08-11,211.898
COL,Colombie,South America,2020-08-12,215.635
COL,Colombie,South America,2020-08-13,213.642
COL,Colombie,South America,2020-08-14,218.729
COL,Colombie,South America,2020-08-15,224.097
COL,Colombie,South America,2020-08-16,226.995
COL,Colombie,South America,2020-08-17,221.902
COL,Colombie,South America,2020-08-18,220.869
COL,Colombie,South America,2020-08-19,223.648
COL,Colombie,South America,2020-08-20,224.364
COL,Colombie,South America,2020-08-21,216.259
COL,Colombie,South America,2020-08-22,214.537
COL,Colombie,South America,2020-08-23,204.411
COL,Colombie,South America,2020-08-24,210.646
COL,Colombie,South America,2020-08-25,204.927
COL,Colombie,South America,2020-08-26,196.712
COL,Colombie,South America,2020-08-27,191.689
COL,Colombie,South America,2020-08-28,191.908
COL,Colombie,South America,2020-08-29,187.492
COL,Colombie,South America,2020-08-30,187.447
COL,Colombie,South America,2020-08-31,178.017
COL,Colombie,South America,2020-09-01,173.825
COL,Colombie,South America,2020-09-02,171.481
COL,Colombie,South America,2020-09-03,167.272
COL,Colombie,South America,2020-09-04,167.25
COL,Colombie,South America,2020-09-05,164.445
COL,Colombie,South America,2020-09-06,164.571
COL,Colombie,South America,2020-09-07,159.341
COL,Colombie,South America,2020-09-08,155.784
COL,Colombie,South America,2020-09-09,150.289
COL,Colombie,South America,2020-09-10,149.054
COL,Colombie,South America,2020-09-11,146.064
COL,Colombie,South America,2020-09-12,141.805
COL,Colombie,South America,2020-09-13,139.811
COL,Colombie,South America,2020-09-14,140.502
COL,Colombie,South America,2020-09-15,137.787
COL,Colombie,South America,2020-09-16,139.048
COL,Colombie,South America,2020-09-17,138.36
COL,Colombie,South America,2020-09-18,135.839
COL,Colombie,South America,2020-09-19,138.789
COL,Colombie,South America,2020-09-20,136.889
COL,Colombie,South America,2020-09-21,136.288
COL,Colombie,South America,2020-09-22,137.422
COL,Colombie,South America,2020-09-23,134.457
COL,Colombie,South America,2020-09-24,131.613
COL,Colombie,South America,2020-09-25,134.331
COL,Colombie,South America,2020-09-26,133.753
COL,Colombie,South America,2020-09-27,134.707
COL,Colombie,South America,2020-09-28,134.112
COL,Colombie,South America,2020-09-29,130.566
COL,Colombie,South America,2020-09-30,127.494
COL,Colombie,South America,2020-10-01,124.982
COL,Colombie,South America,2020-10-02,121.329
COL,Colombie,South America,2020-10-03,118.224
COL,Colombie,South America,2020-10-04,117.907
COL,Colombie,South America,2020-10-05,123.407
COL,Colombie,South America,2020-10-06,128.491
COL,Colombie,South America,2020-10-07,134.777
COL,Colombie,South America,2020-10-08,142.737
COL,Colombie,South America,2020-10-09,148.15
COL,Colombie,South America,2020-10-10,153.293
COL,Colombie,South America,2020-10-11,157.965
COL,Colombie,South America,2020-10-12,159.824
COL,Colombie,South America,2020-10-13,152.423
COL,Colombie,South America,2020-10-14,147.327
COL,Colombie,South America,2020-10-15,142.633
COL,Colombie,South America,2020-10-16,143.338
COL,Colombie,South America,2020-10-17,139.323
COL,Colombie,South America,2020-10-18,135.482
COL,Colombie,South America,2020-10-19,131.391
COL,Colombie,South America,2020-10-20,140.493
COL,Colombie,South America,2020-10-21,144.705
COL,Colombie,South America,2020-10-22,149.899
COL,Colombie,South America,2020-10-23,150.452
COL,Colombie,South America,2020-10-24,155.371
COL,Colombie,South America,2020-10-25,158.103
COL,Colombie,South America,2020-10-26,166.121
COL,Colombie,South America,2020-10-27,165.868
COL,Colombie,South America,2020-10-28,169.114
COL,Colombie,South America,2020-10-29,176.172
COL,Colombie,South America,2020-10-30,180.271
COL,Colombie,South America,2020-10-31,186.627
COL,Colombie,South America,2020-11-01,189.331
COL,Colombie,South America,2020-11-02,191.487
COL,Colombie,South America,2020-11-03,185.788
COL,Colombie,South America,2020-11-04,185.723
COL,Colombie,South America,2020-11-05,182.085
COL,Colombie,South America,2020-11-06,181.318
COL,Colombie,South America,2020-11-07,174.808
COL,Colombie,South America,2020-11-08,170.043
COL,Colombie,South America,2020-11-09,156.685
COL,Colombie,South America,2020-11-10,157.123
COL,Colombie,South America,2020-11-11,160.705
COL,Colombie,South America,2020-11-12,157.322
COL,Colombie,South America,2020-11-13,154.315
COL,Colombie,South America,2020-11-14,154.941
COL,Colombie,South America,2020-11-15,154.02
COL,Colombie,South America,2020-11-16,157.653
COL,Colombie,South America,2020-11-17,156.584
COL,Colombie,South America,2020-11-18,147.894
COL,Colombie,South America,2020-11-19,144.528
COL,Colombie,South America,2020-11-20,142.476
COL,Colombie,South America,2020-11-21,137.175
COL,Colombie,South America,2020-11-22,139.455
COL,Colombie,South America,2020-11-23,139.71
COL,Colombie,South America,2020-11-24,144.214
COL,Colombie,South America,2020-11-25,148.767
COL,Colombie,South America,2020-11-26,154.408
COL,Colombie,South America,2020-11-27,160.217
COL,Colombie,South America,2020-11-28,165.983
COL,Colombie,South America,2020-11-29,168.339
COL,Colombie,South America,2020-11-30,173.583
COL,Colombie,South America,2020-12-01,174.906
COL,Colombie,South America,2020-12-02,177.152
COL,Colombie,South America,2020-12-03,176.414
COL,Colombie,South America,2020-12-04,174.342
COL,Colombie,South America,2020-12-05,175.855
COL,Colombie,South America,2020-12-06,176.11
COL,Colombie,South America,2020-12-07,169.279
COL,Colombie,South America,2020-12-08,167.943
COL,Colombie,South America,2020-12-09,162.962
COL,Colombie,South America,2020-12-10,158.877
COL,Colombie,South America,2020-12-11,158.072
COL,Colombie,South America,2020-12-12,153.919
COL,Colombie,South America,2020-12-13,153.493
COL,Colombie,South America,2020-12-14,161.199
COL,Colombie,South America,2020-12-15,168.555
COL,Colombie,South America,2020-12-16,180.993
COL,Colombie,South America,2020-12-17,193.396
COL,Colombie,South America,2020-12-18,205.41
COL,Colombie,South America,2020-12-19,221.77
COL,Colombie,South America,2020-12-20,228.671
COL,Colombie,South America,2020-12-21,234.575
COL,Colombie,South America,2020-12-22,241.302
COL,Colombie,South America,2020-12-23,247.703
COL,Colombie,South America,2020-12-24,255.407
COL,Colombie,South America,2020-12-25,260.079
COL,Colombie,South America,2020-12-26,249.427
COL,Colombie,South America,2020-12-27,245.03
COL,Colombie,South America,2020-12-28,240.721
COL,Colombie,South America,2020-12-29,236.479
COL,Colombie,South America,2020-12-30,229.196
COL,Colombie,South America,2020-12-31,233.053
COL,Colombie,South America,2021-01-01,225.091
COL,Colombie,South America,2021-01-02,228.831
COL,Colombie,South America,2021-01-03,228.32
COL,Colombie,South America,2021-01-04,231.13
COL,Colombie,South America,2021-01-05,247.47
COL,Colombie,South America,2021-01-06,261.974
COL,Colombie,South America,2021-01-07,265.517
COL,Colombie,South America,2021-01-08,282.688
COL,Colombie,South America,2021-01-09,294.668
COL,Colombie,South America,2021-01-10,311.865
COL,Colombie,South America,2021-01-11,325.038
COL,Colombie,South America,2021-01-12,317.581
COL,Colombie,South America,2021-01-13,315.034
COL,Colombie,South America,2021-01-14,313.757
COL,Colombie,South America,2021-01-15,321.778
COL,Colombie,South America,2021-01-16,335.984
COL,Colombie,South America,2021-01-17,341.156
COL,Colombie,South America,2021-01-18,340.359
COL,Colombie,South America,2021-01-19,345.3
COL,Colombie,South America,2021-01-20,350.943
COL,Colombie,South America,2021-01-21,346.016
COL,Colombie,South America,2021-01-22,329.156
COL,Colombie,South America,2021-01-23,314.265
COL,Colombie,South America,2021-01-24,300.612
COL,Colombie,South America,2021-01-25,293.711
COL,Colombie,South America,2021-01-26,287.161
COL,Colombie,South America,2021-01-27,276.057
COL,Colombie,South America,2021-01-28,267.365
COL,Colombie,South America,2021-01-29,253.285
COL,Colombie,South America,2021-01-30,235.378
COL,Colombie,South America,2021-01-31,222.918
COL,Colombie,South America,2021-02-01,215.509
COL,Colombie,South America,2021-02-02,205.64
COL,Colombie,South America,2021-02-03,197.42
COL,Colombie,South America,2021-02-04,190.457
COL,Colombie,South America,2021-02-05,182.568
COL,Colombie,South America,2021-02-06,180.81
COL,Colombie,South America,2021-02-07,175.001
COL,Colombie,South America,2021-02-08,159.908
COL,Colombie,South America,2021-02-09,146.855
COL,Colombie,South America,2021-02-10,133.991
COL,Colombie,South America,2021-02-11,124.176
COL,Colombie,South America,2021-02-12,119.347
COL,Colombie,South America,2021-02-13,109.24
COL,Colombie,South America,2021-02-14,106.191
COL,Colombie,South America,2021-02-15,104.124
COL,Colombie,South America,2021-02-16,100.213
COL,Colombie,South America,2021-02-17,96.451
COL,Colombie,South America,2021-02-18,92.324
COL,Colombie,South America,2021-02-19,89.37
COL,Colombie,South America,2021-02-20,89.567
COL,Colombie,South America,2021-02-21,87.661
COL,Colombie,South America,2021-02-22,87.355
COL,Colombie,South America,2021-02-23,87.009
COL,Colombie,South America,2021-02-24,83.781
COL,Colombie,South America,2021-02-25,80.577
COL,Colombie,South America,2021-02-26,78.025
COL,Colombie,South America,2021-02-27,73.325
COL,Colombie,South America,2021-02-28,71.391
COL,Colombie,South America,2021-03-01,71.865
COL,Colombie,South America,2021-03-02,73.025
COL,Colombie,South America,2021-03-03,70.481
COL,Colombie,South America,2021-03-04,70.15
COL,Colombie,South America,2021-03-05,69.6
COL,Colombie,South America,2021-03-06,70.498
COL,Colombie,South America,2021-03-07,70.094
COL,Colombie,South America,2021-03-08,66.261
COL,Colombie,South America,2021-03-09,63.937
COL,Colombie,South America,2021-03-10,65.456
COL,Colombie,South America,2021-03-11,68.303
COL,Colombie,South America,2021-03-12,70.287
COL,Colombie,South America,2021-03-13,72.539
COL,Colombie,South America,2021-03-14,74.367
COL,Colombie,South America,2021-03-15,75.869
COL,Colombie,South America,2021-03-16,76.444
COL,Colombie,South America,2021-03-17,79.157
COL,Colombie,South America,2021-03-18,80.729
COL,Colombie,South America,2021-03-19,83.691
COL,Colombie,South America,2021-03-20,90.137
COL,Colombie,South America,2021-03-21,95.699
COL,Colombie,South America,2021-03-22,102.179
COL,Colombie,South America,2021-03-23,105.632
COL,Colombie,South America,2021-03-24,109.652
COL,Colombie,South America,2021-03-25,114.125
COL,Colombie,South America,2021-03-26,120.476
COL,Colombie,South America,2021-03-27,124.667
COL,Colombie,South America,2021-03-28,127.744
COL,Colombie,South America,2021-03-29,133.362
COL,Colombie,South America,2021-03-30,141.802
COL,Colombie,South America,2021-03-31,149.27
COL,Colombie,South America,2021-04-01,162.513
COL,Colombie,South America,2021-04-02,170.45
COL,Colombie,South America,2021-04-03,172.963
COL,Colombie,South America,2021-04-04,178.25
COL,Colombie,South America,2021-04-05,187.068
COL,Colombie,South America,2021-04-06,197.948
COL,Colombie,South America,2021-04-07,205.626
COL,Colombie,South America,2021-04-08,208.476
COL,Colombie,South America,2021-04-09,213.819
COL,Colombie,South America,2021-04-10,228.867
COL,Colombie,South America,2021-04-11,252.622
COL,Colombie,South America,2021-04-12,271.009
COL,Colombie,South America,2021-04-13,283.783
COL,Colombie,South America,2021-04-14,298.119
COL,Colombie,South America,2021-04-15,310.624
COL,Colombie,South America,2021-04-16,323.477
COL,Colombie,South America,2021-04-17,329.499
COL,Colombie,South America,2021-04-18,327.781
COL,Colombie,South America,2021-04-19,320.621
COL,Colombie,South America,2021-04-20,322.272
COL,Colombie,South America,2021-04-21,324.308
COL,Colombie,South America,2021-04-22,331.012
COL,Colombie,South America,2021-04-23,340.058
COL,Colombie,South America,2021-04-24,340.272
COL,Colombie,South America,2021-04-25,341.167
COL,Colombie,South America,2021-04-26,337.377
COL,Colombie,South America,2021-04-27,339.098
COL,Colombie,South America,2021-04-28,346.21
COL,Colombie,South America,2021-04-29,340.6
COL,Colombie,South America,2021-04-30,334.606
COL,Colombie,South America,2021-05-01,338.233
COL,Colombie,South America,2021-05-02,334.637
COL,Colombie,South America,2021-05-03,331.155
COL,Colombie,South America,2021-05-04,322.657
COL,Colombie,South America,2021-05-05,308.79
COL,Colombie,South America,2021-05-06,306.494
COL,Colombie,South America,2021-05-07,305.75
COL,Colombie,South America,2021-05-08,302.628
COL,Colombie,South America,2021-05-09,306.314
COL,Colombie,South America,2021-05-10,308.964
COL,Colombie,South America,2021-05-11,314.226
COL,Colombie,South America,2021-05-12,320.366
COL,Colombie,South America,2021-05-13,327.862
COL,Colombie,South America,2021-05-14,325.212
COL,Colombie,South America,2021-05-15,330.723
COL,Colombie,South America,2021-05-16,324.746
COL,Colombie,South America,2021-05-17,325.984
COL,Colombie,South America,2021-05-18,316.753
COL,Colombie,South America,2021-05-19,315.59
COL,Colombie,South America,2021-05-20,306.96
COL,Colombie,South America,2021-05-21,302.066
COL,Colombie,South America,2021-05-22,301.684
COL,Colombie,South America,2021-05-23,320.147
COL,Colombie,South America,2021-05-24,331.358
COL,Colombie,South America,2021-05-25,353.942
COL,Colombie,South America,2021-05-26,373.336
COL,Colombie,South America,2021-05-27,398.621
COL,Colombie,South America,2021-05-28,422.587
COL,Colombie,South America,2021-05-29,427.52
COL,Colombie,South America,2021-05-30,423.446
COL,Colombie,South America,2021-05-31,440.853
COL,Colombie,South America,2021-06-01,454.287
COL,Colombie,South America,2021-06-02,464.15
COL,Colombie,South America,2021-06-03,474.066
COL,Colombie,South America,2021-06-04,492.669
COL,Colombie,South America,2021-06-05,516.469
COL,Colombie,South America,2021-06-06,527.228
COL,Colombie,South America,2021-06-07,523.78
COL,Colombie,South America,2021-06-08,503.06
COL,Colombie,South America,2021-06-09,488.682
COL,Colombie,South America,2021-06-10,497.195
COL,Colombie,South America,2021-06-11,495.988
COL,Colombie,South America,2021-06-12,498.871
COL,Colombie,South America,2021-06-13,511.418
COL,Colombie,South America,2021-06-14,518.232
COL,Colombie,South America,2021-06-15,534.701
COL,Colombie,South America,2021-06-16,551.401
COL,Colombie,South America,2021-06-17,546.597
COL,Colombie,South America,2021-06-18,544.407
COL,Colombie,South America,2021-06-19,540.858
COL,Colombie,South America,2021-06-20,538.89
COL,Colombie,South America,2021-06-21,535.698
COL,Colombie,South America,2021-06-22,547.389
COL,Colombie,South America,2021-06-23,553.475
COL,Colombie,South America,2021-06-24,562.044
COL,Colombie,South America,2021-06-25,573.114
COL,Colombie,South America,2021-06-26,586.759
COL,Colombie,South America,2021-06-27,599.556
COL,Colombie,South America,2021-06-28,614.265
COL,Colombie,South America,2021-06-29,606.583
COL,Colombie,South America,2021-06-30,600.724
COL,Colombie,South America,2021-07-01,587.579
COL,Colombie,South America,2021-07-02,574.305
COL,Colombie,South America,2021-07-03,555.59
COL,Colombie,South America,2021-07-04,538.433
COL,Colombie,South America,2021-07-05,529.695
IDN,Indonésie,Asia,2020-03-07,0.002
IDN,Indonésie,Asia,2020-03-08,0.003
IDN,Indonésie,Asia,2020-03-09,0.009
IDN,Indonésie,Asia,2020-03-10,0.013
IDN,Indonésie,Asia,2020-03-11,0.017
IDN,Indonésie,Asia,2020-03-12,0.017
IDN,Indonésie,Asia,2020-03-13,0.034
IDN,Indonésie,Asia,2020-03-14,0.048
IDN,Indonésie,Asia,2020-03-15,0.058
IDN,Indonésie,Asia,2020-03-16,0.06
IDN,Indonésie,Asia,2020-03-17,0.076
IDN,Indonésie,Asia,2020-03-18,0.101
IDN,Indonésie,Asia,2020-03-19,0.145
IDN,Indonésie,Asia,2020-03-20,0.157
IDN,Indonésie,Asia,2020-03-21,0.185
IDN,Indonésie,Asia,2020-03-22,0.207
IDN,Indonésie,Asia,2020-03-23,0.232
IDN,Indonésie,Asia,2020-03-24,0.268
IDN,Indonésie,Asia,2020-03-25,0.294
IDN,Indonésie,Asia,2020-03-26,0.304
IDN,Indonésie,Asia,2020-03-27,0.354
IDN,Indonésie,Asia,2020-03-28,0.368
IDN,Indonésie,Asia,2020-03-29,0.403
IDN,Indonésie,Asia,2020-03-30,0.436
IDN,Indonésie,Asia,2020-03-31,0.44
IDN,Indonésie,Asia,2020-04-01,0.463
IDN,Indonésie,Asia,2020-04-02,0.468
IDN,Indonésie,Asia,2020-04-03,0.491
IDN,Indonésie,Asia,2020-04-04,0.489
IDN,Indonésie,Asia,2020-04-05,0.516
IDN,Indonésie,Asia,2020-04-06,0.563
IDN,Indonésie,Asia,2020-04-07,0.632
IDN,Indonésie,Asia,2020-04-08,0.668
